text,label
The COVID-19 virus can be transmitted in areas with hot and humid climate.,pos
"Avoid touching your eyes, nose and mouth. ",pos
"Wash your hands frequently with soap and water for at least 20 seconds, especially after you have been in a public place or after blowing your nose, coughing or sneezing.",pos
A friend/relative at the Pentagon said that the US is completely locked up,neg
"For most people in most places, the risk of being infected with COVID-19 is still low. However, there are now places around the world (cities or areas) where the disease spreads. People who live in or visit these areas have a higher risk of contracting COVID-19. Governments and health authorities take vigorous action each time a new case of COVID-19 is detected. Make sure that you comply with all local restrictions on travel, movement and assembly. By cooperating in disease control, you reduce the risk of contracting or spreading COVID-19.",pos
"Jews and Zionists had created COVID-19, avian flu and Crimean ECongo haemorrhagic fever to ""shape the world, conquer countries and castrate the world population"".",neg
Work from home if possible.,pos
Propolis cures COVID-19,neg
"If someone coughs or sneezes, they will spray small droplets of liquid from their nose or mouth, which may contain viruses. If you are too close, you can inhale the droplets, including the COVID-19 virus if the person coughing has the disease.",pos
"The most common symptoms in humans include cough, fever, shortness of breath, muscle aches, sore throat, unexplained loss of taste or smell, diarrhoea and headache",pos
The Wuhan and Diamond Princess outbreaks were caused directly by electromagnetic fields and the introduction of 5G and wireless technologies.,neg
"The American author Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness, and that the corona virus was a biological weapon escaping from a secret laboratory in Wuhan.",neg
CDC admits that the coronavirus originated in the USA,neg
"Another viral Indian video clip showed a pod of humpback whales, which allegedly returned to the Arabian Sea off the coast of Mumbai after the closure of the shipping lanes.",neg
Put distance between yourself and other people.,pos
"Conservative commentator Josh Bernstein claimed that the Democratic Party and the ""medical deep state"" are working with the Chinese government to create and release the corona virus to overthrow Donald Trump. Bernstein further suggested that those responsible should be locked in a room with infected coronavirus patients as punishment.",neg
Morel mushrooms increase the risk by 200,neg
Pull the lower part of the mask down so that it covers your mouth and chin.,pos
Avoid close contact with sick people,pos
The decline in mobile phone subscriptions - nearly 21 million mobile phone subscriptions to the three largest mobile phone operators in China - is actually attributed to people canceling phone services due to a decline in social and economic life during the outbreak.,pos
"Washing your hands, avoiding touching your face, and practicing social distancing are the best ways to protect yourself from the new corona virus.",pos
You can kill the virus by putting a hair dryer in front of your face,neg
"Although these vaccines are not effective against 2019-nCoV, vaccination against respiratory diseases is strongly recommended to protect health.",pos
"Bill de Blasio, the mayor of New York City, claimed it was a misconception that the disease ""hangs in the air"" because it ""requires direct human-to-human contact"": ""If you are under 50 years old and healthy, (...) there is very little threat. ",neg
Conspiracy theories including biological weapons,neg
"It has also been reported that a right-wing populist leader of the Greek Solution party, Kyriakos Velopoulos, is selling a hand cream through his television shop which allegedly kills COVID-19 completely.",neg
